datadate,tic,prccd,ajexdi,prcod,prchd,prcld,cshtrd
20131218,SPY,181.7,1.0,178.92,181.73,177.32,234420400.0
20131219,SPY,181.49,1.0,181.19,181.7,180.71,136558000.0
20131220,SPY,181.56,1.0,180.67,181.99,180.5683,196525900.0
20131223,SPY,182.53,1.0,182.41,182.64,182.065,85385940.0
20131224,SPY,182.93,1.0,182.54,183.01,182.53,45368840.0
20131226,SPY,183.855,1.0,183.34,183.96,183.32,63197700.0
20131227,SPY,183.845,1.0,184.1,184.18,183.66,61731340.0
20131230,SPY,183.82,1.0,183.87,184.02,183.58,56807170.0
20131231,SPY,184.69,1.0,184.07,184.69,183.93,86121760.0
20140102,SPY,182.92,1.0,183.98,184.07,182.48,119392300.0
20140103,SPY,182.885,1.0,183.21,183.6,182.63,81331220.0
20140106,SPY,182.36,1.0,183.47,183.56,182.08,106828500.0
20140107,SPY,183.48,1.0,183.09,183.79,182.95,86018680.0
20140108,SPY,183.52,1.0,183.45,183.83,182.89,96477140.0
20140109,SPY,183.64,1.0,184.1,184.13,182.795,90521810.0
20140110,SPY,184.14,1.0,183.95,184.22,183.01,101936400.0
20140113,SPY,181.685,1.0,183.71,184.18,181.34,149430100.0
20140114,SPY,183.67,1.0,182.28,183.77,181.95,104588600.0
20140115,SPY,184.66,1.0,184.1,184.94,183.7102,96591250.0
20140116,SPY,184.42,1.0,184.28,184.6618,183.83,72079880.0
20140117,SPY,183.635,1.0,184.1,184.45,183.32,103891700.0
20140121,SPY,184.18,1.0,184.7,184.77,183.05,88540350.0
20140122,SPY,184.3,1.0,184.49,184.57,183.91,60637390.0
20140123,SPY,182.79,1.0,183.36,183.4,181.82,132220300.0
20140124,SPY,178.89,1.0,181.6,181.66,178.83,208427800.0
20140127,SPY,178.01,1.0,179.06,179.52,177.12,179873900.0
20140128,SPY,179.07,1.0,178.14,179.3,178.12,108687800.0
20140129,SPY,177.35,1.0,177.56,178.55,176.88,215115400.0
20140130,SPY,179.23,1.0,178.86,179.81,178.26,116109700.0
20140131,SPY,178.18,1.0,177.02,179.29,176.92,193963700.0
20140203,SPY,174.17,1.0,177.95,178.37,173.83,253843100.0
20140204,SPY,175.385,1.0,174.95,175.84,174.1055,164716100.0
20140205,SPY,175.17,1.0,174.79,175.56,173.71,163611500.0
20140206,SPY,177.48,1.0,175.58,177.48,175.2209,132246200.0
20140207,SPY,179.68,1.0,178.31,179.87,177.73,170688400.0
20140210,SPY,180.01,1.0,179.7,180.07,179.21,91885210.0
20140211,SPY,181.98,1.0,180.16,182.439,180.0389,121437000.0
20140212,SPY,182.07,1.0,182.22,182.83,181.705,94405400.0
20140213,SPY,183.01,1.0,180.84,183.2,180.83,98831510.0
20140214,SPY,184.02,1.0,182.84,184.36,182.67,96463070.0
20140218,SPY,184.24,1.0,184.19,184.49,183.65,80002130.0
20140219,SPY,183.02,1.0,183.76,184.95,182.87,125973100.0
20140220,SPY,184.1,1.0,183.27,184.52,182.6,104838500.0
20140221,SPY,183.89,1.0,184.49,184.89,183.8,118061400.0
20140224,SPY,184.91,1.0,184.28,186.15,184.2,113819000.0
20140225,SPY,184.84,1.0,185.03,185.59,184.23,116668300.0
20140226,SPY,184.85,1.0,185.11,185.6,184.33,98280850.0
20140227,SPY,185.82,1.0,184.59,185.87,184.37,93701360.0
20140228,SPY,186.29,1.0,185.79,187.15,185.05,150550800.0
20140303,SPY,184.98,1.0,184.69,185.45,183.75,167433300.0
20140304,SPY,187.58,1.0,186.75,187.98,186.75,169547700.0
20140305,SPY,187.75,1.0,187.72,188.07,187.45,88259840.0
20140306,SPY,188.18,1.0,188.21,188.61,187.7796,82291040.0
20140307,SPY,188.26,1.0,188.87,188.96,187.43,117460300.0
20140310,SPY,188.16,1.0,187.94,188.23,187.08,74695300.0
20140311,SPY,187.23,1.0,188.44,188.71,186.8,98816970.0
20140312,SPY,187.28,1.0,186.32,187.35,185.9,104682500.0
20140313,SPY,185.18,1.0,187.84,187.99,184.66,154051000.0
20140314,SPY,184.66,1.0,184.8,185.8,184.44,153636400.0
20140317,SPY,186.33,1.0,185.59,186.77,185.51,98178680.0
20140318,SPY,187.66,1.0,186.71,187.91,186.51,101623900.0
20140319,SPY,186.66,1.0,187.7,187.94,185.47,176027700.0
20140320,SPY,187.747,1.0,186.25,187.89,185.92,116924800.0
20140321,SPY,186.2,1.0,187.72,189.0239,186.03,161443100.0
20140324,SPY,185.43,1.0,186.82,187.07,184.62,120725800.0
20140325,SPY,186.31,1.0,186.37,186.94,185.27,103343800.0
20140326,SPY,184.97,1.0,187.03,187.34,184.92,119591100.0
20140327,SPY,184.58,1.0,184.77,185.34,183.9,141933100.0
20140328,SPY,185.49,1.0,185.105,186.42,185.0,101375100.0
20140331,SPY,187.01,1.0,186.65,187.3,185.5216,99563690.0
20140401,SPY,188.25,1.0,187.62,188.36,187.0015,88921020.0
20140402,SPY,188.88,1.0,188.5,189.13,188.14,78644710.0
20140403,SPY,188.63,1.0,189.17,189.22,188.05,77205590.0
20140404,SPY,186.4,1.0,189.64,189.7,186.1,168976000.0
20140407,SPY,184.34,1.0,185.9,186.26,183.96,140637100.0
20140408,SPY,185.1,1.0,184.21,185.4,183.59,112555000.0
20140409,SPY,187.09,1.0,185.6,187.15,185.06,100006500.0
20140410,SPY,183.155,1.0,187.09,187.17,182.93,172666800.0
20140411,SPY,181.51,1.0,182.17,183.42,181.31,166983600.0
20140414,SPY,182.9401,1.0,182.93,183.37,181.44,132171000.0
20140415,SPY,184.2,1.0,183.32,184.33,181.51,156836500.0
20140416,SPY,186.125,1.0,185.47,186.14,184.65,104069100.0
20140417,SPY,186.39,1.0,185.88,186.91,185.56,105142500.0
20140421,SPY,187.04,1.0,186.44,187.1,186.21,68159790.0
20140422,SPY,187.89,1.0,187.23,188.4,187.13,85684410.0
20140423,SPY,187.45,1.0,187.81,187.92,187.3,73573920.0
20140424,SPY,187.83,1.0,188.37,188.39,186.93,88076060.0
20140425,SPY,186.29,1.0,187.21,187.33,185.87,100296800.0
20140428,SPY,186.875,1.0,187.05,187.69,184.96,134928700.0
20140429,SPY,187.75,1.0,187.48,188.04,187.08,83898930.0
20140430,SPY,188.31,1.0,187.44,188.5,187.18,101247200.0
20140501,SPY,188.325,1.0,188.22,188.84,187.73,92857920.0
20140502,SPY,188.06,1.0,188.31,189.14,187.78,97967130.0
20140505,SPY,188.42,1.0,187.14,188.55,186.62,75816370.0
20140506,SPY,186.78,1.0,188.0,188.13,186.74,85333680.0
20140507,SPY,187.88,1.0,187.43,187.97,186.01,106320700.0
20140508,SPY,187.675,1.0,187.67,189.05,187.08,93479080.0
20140509,SPY,187.96,1.0,187.69,188.04,186.83,83638350.0
20140512,SPY,189.785,1.0,188.76,189.88,187.9992,86869000.0
20140513,SPY,189.96,1.0,190.03,190.42,189.77,66402210.0
20140514,SPY,189.06,1.0,189.79,189.88,188.79,72236690.0
20140515,SPY,187.4,1.0,188.67,188.72,186.48,154870300.0
20140516,SPY,188.05,1.0,187.51,188.13,186.72,97346150.0
20140519,SPY,188.74,1.0,187.69,188.89,187.52,63652770.0
20140520,SPY,187.55,1.0,188.645,188.67,187.07,111495700.0
20140521,SPY,189.13,1.0,188.1,189.22,188.06,88988990.0
20140522,SPY,189.59,1.0,189.18,189.98,188.86,61509200.0
20140523,SPY,190.35,1.0,189.75,190.48,189.5858,61092770.0
20140527,SPY,191.52,1.0,191.05,191.58,190.95,71932270.0
20140528,SPY,191.38,1.0,191.52,191.82,191.06,66064100.0
20140529,SPY,192.37,1.0,191.82,192.4,191.33,64122290.0
20140530,SPY,192.68,1.0,192.19,192.8,192.03,76206700.0
20140602,SPY,192.895,1.0,192.95,192.99,191.97,64215900.0
20140603,SPY,192.8,1.0,192.4,192.9,192.25,64982240.0
20140604,SPY,193.19,1.0,192.47,193.3,192.265,55017100.0
20140605,SPY,194.45,1.0,193.41,194.65,192.7,91942250.0
20140606,SPY,195.375,1.0,194.87,195.43,194.78,78649300.0
20140609,SPY,195.58,1.0,195.35,196.05,195.17,65005650.0
20140610,SPY,195.6,1.0,195.33,195.64,194.92,54728830.0
20140611,SPY,194.92,1.0,194.9,195.12,194.48,68700400.0
20140612,SPY,193.54,1.0,194.65,194.8,193.11,106122900.0
20140613,SPY,194.13,1.0,193.9,194.32,193.3,81977300.0
20140616,SPY,194.29,1.0,193.89,194.7,193.66,87358270.0
20140617,SPY,194.83,1.0,194.02,194.97,193.81,84775210.0
20140618,SPY,196.255,1.0,194.83,196.37,194.4,105142300.0
20140619,SPY,196.48,1.0,196.43,196.6,195.8,85824620.0
20140620,SPY,195.94,1.0,196.03,196.1039,195.7,99956390.0
20140623,SPY,195.88,1.0,195.97,196.05,195.52,70445400.0
20140624,SPY,194.7,1.0,195.53,196.5,194.48,95988380.0
20140625,SPY,195.58,1.0,194.25,195.781,194.25,82268020.0
20140626,SPY,195.44,1.0,195.61,195.63,194.13,84265690.0
20140627,SPY,195.82,1.0,194.98,195.88,194.885,71154680.0
20140630,SPY,195.72,1.0,195.7,196.165,195.53,70201190.0
20140701,SPY,197.03,1.0,196.19,197.63,196.13,90321710.0
20140702,SPY,197.23,1.0,197.05,197.48,196.96,52313800.0
20140703,SPY,198.2,1.0,197.79,198.29,197.64,52938830.0
20140707,SPY,197.51,1.0,197.82,197.98,197.22,61636660.0
20140708,SPY,196.24,1.0,197.15,197.22,195.76,108050700.0
20140709,SPY,197.12,1.0,196.73,197.295,196.31,72921900.0
20140710,SPY,196.34,1.0,195.22,196.86,195.06,98825290.0
20140711,SPY,196.61,1.0,196.22,196.75,195.78,63448170.0
20140714,SPY,197.6,1.0,197.61,197.86,197.44,58562590.0
20140715,SPY,197.23,1.0,197.72,198.1,196.36,111294600.0
20140716,SPY,197.96,1.0,198.11,198.26,197.42,79967700.0
20140717,SPY,195.71,1.0,197.35,198.1,195.43,144249500.0
20140718,SPY,197.7099,1.0,196.35,197.91,196.24,124236300.0
20140721,SPY,197.34,1.0,197.09,197.5,196.43,67465850.0
20140722,SPY,198.2,1.0,198.01,198.56,197.87,67490070.0
20140723,SPY,198.64,1.0,198.495,198.85,198.1,61583850.0
20140724,SPY,198.65,1.0,198.83,199.06,198.45,56372600.0
20140725,SPY,197.72,1.0,198.09,198.26,197.33,76774590.0
20140728,SPY,197.8,1.0,197.76,198.09,196.62,69081970.0
20140729,SPY,196.95,1.0,198.17,198.45,196.92,80364470.0
20140730,SPY,196.98,1.0,197.65,197.91,196.16,104066800.0
20140731,SPY,193.09,1.0,195.61,195.78,192.97,182368000.0
20140801,SPY,192.5,1.0,192.56,193.76,191.57,189017400.0
20140804,SPY,193.89,1.0,192.87,194.3,192.05,90973750.0
20140805,SPY,192.01,1.0,193.1,193.6,191.31,152514900.0
20140806,SPY,192.07,1.0,191.11,192.89,191.08,94623780.0
20140807,SPY,191.03,1.0,192.935,193.13,190.55,135504400.0
20140808,SPY,193.24,1.0,191.46,193.37,190.95,114867300.0
20140811,SPY,193.795,1.0,193.965,194.66,193.71,74426250.0
20140812,SPY,193.53,1.0,193.61,194.15,192.94,73575610.0
20140813,SPY,194.84,1.0,194.29,195.06,193.96,68917050.0
20140814,SPY,195.76,1.0,195.16,195.76,194.98,57192040.0
20140815,SPY,195.72,1.0,196.47,196.65,194.31,139865800.0
20140818,SPY,197.36,1.0,196.8,197.45,196.69,75133430.0
20140819,SPY,198.39,1.0,197.84,198.54,197.4426,58938860.0
20140820,SPY,198.92,1.0,198.12,199.16,198.08,72595130.0
20140821,SPY,199.5,1.0,199.09,199.76,198.93,67740270.0
20140822,SPY,199.19,1.0,199.34,199.69,198.74,76052890.0
20140825,SPY,200.2,1.0,200.14,200.5949,199.1502,63788690.0
20140826,SPY,200.33,1.0,200.33,200.82,200.28,47244660.0
20140827,SPY,200.25,1.0,200.43,200.57,199.94,47782100.0
20140828,SPY,200.14,1.0,199.59,200.27,199.39,58143490.0
20140829,SPY,200.71,1.0,200.45,200.73,199.82,65878360.0
20140902,SPY,200.61,1.0,200.97,200.995,199.86,71399620.0
20140903,SPY,200.5,1.0,201.38,201.41,200.22,57371000.0
20140904,SPY,200.2101,1.0,200.84,201.58,199.66,84993660.0
20140905,SPY,201.11,1.0,200.17,201.19,199.41,102010300.0
20140908,SPY,200.59,1.0,200.92,201.21,200.0,64103050.0
20140909,SPY,199.32,1.0,200.41,200.55,198.91,88480030.0
20140910,SPY,200.07,1.0,199.43,200.2,198.77,67150040.0
20140911,SPY,200.3,1.0,199.27,200.33,199.12,66733800.0
20140912,SPY,199.13,1.0,200.1,200.12,198.56,117403300.0
20140915,SPY,198.981,1.0,199.16,199.32,198.38,76350030.0
20140916,SPY,200.48,1.0,198.61,200.84,198.5,116039000.0
20140917,SPY,200.75,1.0,200.77,201.68,199.75,149647200.0
20140918,SPY,201.82,1.0,201.36,201.85,201.1,94415600.0
20140919,SPY,200.7,1.0,201.52,201.899,200.29,121373900.0
20140922,SPY,199.15,1.0,200.35,200.38,198.73,125341100.0
20140923,SPY,198.01,1.0,198.43,199.26,197.95,111103600.0
20140924,SPY,199.56,1.0,198.04,199.69,197.52,107098000.0
20140925,SPY,196.34,1.0,199.04,199.05,196.27,149990800.0
20140926,SPY,197.9,1.0,196.7,198.39,196.42,103503900.0
20140929,SPY,197.54,1.0,196.2,197.89,196.05,95061580.0
20140930,SPY,197.02,1.0,197.69,198.3,196.61,129887300.0
20141001,SPY,194.35,1.0,196.7,196.77,193.91,177602400.0
20141002,SPY,194.38,1.0,194.18,195.055,192.35,157161800.0
20141003,SPY,196.52,1.0,195.68,196.94,195.08,120932900.0
20141006,SPY,196.29,1.0,197.34,197.6,195.582,104721100.0
20141007,SPY,193.26,1.0,195.28,195.72,193.22,147546700.0
20141008,SPY,196.64,1.0,193.37,196.92,192.36,186038800.0
20141009,SPY,192.74,1.0,196.33,196.6,192.58,209904000.0
20141010,SPY,190.54,1.0,192.69,193.65,190.49,221531600.0
20141013,SPY,187.4099,1.0,190.46,191.15,187.3,221938600.0
20141014,SPY,187.7,1.0,188.42,189.82,187.04,215226000.0
20141015,SPY,186.43,1.0,185.16,187.694,181.92,379972000.0
20141016,SPY,186.27,1.0,183.06,187.58,182.89,270110200.0
20141017,SPY,188.47,1.0,188.42,189.75,187.62,214147600.0
20141020,SPY,190.3,1.0,188.13,190.45,188.07,129429000.0
20141021,SPY,194.07,1.0,191.68,194.2,191.48,153368100.0
20141022,SPY,192.69,1.0,194.41,194.91,192.61,151377900.0
20141023,SPY,194.93,1.0,194.62,196.2,194.26,153664900.0
20141024,SPY,196.43,1.0,195.25,196.49,194.49,116715200.0
20141027,SPY,196.16,1.0,195.73,196.45,195.03,82747540.0
20141028,SPY,198.41,1.0,196.82,198.42,196.73,105847800.0
20141029,SPY,198.11,1.0,198.55,199.12,196.8,142224000.0
20141030,SPY,199.38,1.0,197.58,199.95,197.4,112825200.0
20141031,SPY,201.66,1.0,201.78,201.82,200.77,146697400.0
20141103,SPY,201.77,1.0,201.92,202.45,201.305,93478670.0
20141104,SPY,201.07,1.0,201.23,201.6,200.06,93082060.0
20141105,SPY,202.34,1.0,202.54,202.59,201.45,91466110.0
20141106,SPY,203.15,1.0,202.39,203.26,201.64,106715600.0
20141107,SPY,203.34,1.0,203.17,203.5999,202.61,89443040.0
20141110,SPY,203.98,1.0,203.38,204.04,203.13,65897370.0
20141111,SPY,204.175,1.0,204.055,204.31,203.65,54294510.0
20141112,SPY,203.96,1.0,203.35,204.24,203.31,89957030.0
20141113,SPY,204.19,1.0,204.16,204.83,203.21,84981760.0
20141114,SPY,204.24,1.0,204.1,204.49,203.72,80310420.0
20141117,SPY,204.37,1.0,203.85,204.58,203.65,80373860.0
20141118,SPY,205.55,1.0,204.44,205.92,204.44,75858730.0
20141119,SPY,205.22,1.0,205.31,205.55,204.3,82226470.0
20141120,SPY,205.58,1.0,204.26,205.71,204.18,72498660.0
20141121,SPY,206.68,1.0,207.64,207.8445,205.98,142105400.0
20141124,SPY,207.26,1.0,207.17,207.39,206.91,65635340.0
20141125,SPY,207.11,1.0,207.54,207.79,206.8,79013710.0
20141126,SPY,207.64,1.0,207.29,207.76,207.03,61927210.0
20141128,SPY,207.2,1.0,207.49,207.87,206.91,57890090.0
20141201,SPY,205.76,1.0,206.4,206.54,205.38,103711100.0
20141202,SPY,207.085,1.0,205.81,207.34,205.782,74435510.0
20141203,SPY,207.89,1.0,207.3,208.15,207.1,68869870.0
20141204,SPY,207.66,1.0,207.54,208.265,206.7,91222700.0
20141205,SPY,208.0,1.0,207.87,208.47,207.55,90978050.0
20141208,SPY,206.61,1.0,207.52,208.12,205.93,108460400.0
20141209,SPY,206.47,1.0,204.37,206.6,203.91,125033900.0
20141210,SPY,203.1601,1.0,205.91,205.98,202.93,159140400.0
20141211,SPY,204.19,1.0,203.88,206.19,203.71,158542800.0
20141212,SPY,200.89,1.0,202.64,203.819,200.85,201983200.0
20141215,SPY,199.51,1.0,201.98,202.53,198.78,188920400.0
20141216,SPY,197.91,1.0,198.58,202.395,197.86,258867900.0
20141217,SPY,201.79,1.0,198.44,202.34,198.29,252458700.0
20141218,SPY,206.78,1.0,204.74,212.97,203.92,256909600.0
20141219,SPY,206.52,1.0,206.43,207.33,205.6109,242836400.0
20141222,SPY,207.47,1.0,206.75,207.47,206.46,147884900.0
20141223,SPY,207.75,1.0,208.17,208.23,207.3991,120516200.0
20141224,SPY,207.77,1.0,208.02,208.34,207.72,42963400.0
20141226,SPY,208.44,1.0,208.31,208.85,208.25,57204150.0
20141229,SPY,208.72,1.0,208.22,208.97,208.14,79514380.0
20141230,SPY,207.6,1.0,208.21,208.37,207.51,73448190.0
20141231,SPY,205.54,1.0,207.99,208.19,205.39,130284300.0
20150102,SPY,205.43,1.0,206.38,206.88,204.18,121394000.0
20150105,SPY,201.72,1.0,204.17,204.37,201.35,169139200.0
20150106,SPY,199.82,1.0,202.09,202.72,198.855,208922400.0
20150107,SPY,202.31,1.0,201.42,202.72,200.88,125069700.0
20150108,SPY,205.9,1.0,204.01,206.16,203.99,146039400.0
20150109,SPY,204.25,1.0,206.4,206.42,203.51,157293400.0
20150112,SPY,202.65,1.0,204.41,204.6,201.92,144043100.0
20150113,SPY,202.08,1.0,204.12,205.48,200.51,214341100.0
20150114,SPY,200.86,1.0,199.65,201.1,198.57,192551700.0
20150115,SPY,199.0199,1.0,201.63,202.01,198.88,175383200.0
20150116,SPY,201.63,1.0,198.77,201.82,198.55,211677200.0
20150120,SPY,202.055,1.0,202.4,202.72,200.17,130756800.0
20150121,SPY,203.08,1.0,201.5,203.66,200.94,122729500.0
20150122,SPY,206.1,1.0,203.99,206.26,202.33,173536400.0
20150123,SPY,204.97,1.0,205.79,206.1,204.81,117356900.0
20150126,SPY,205.45,1.0,204.71,205.56,203.85,91684840.0
20150127,SPY,202.74,1.0,202.97,204.12,201.74,133590500.0
20150128,SPY,200.14,1.0,204.17,204.29,199.91,167681700.0
20150129,SPY,201.9902,1.0,200.38,202.3,198.68,173293000.0
20150130,SPY,199.45,1.0,200.57,202.17,199.13,193789000.0
20150202,SPY,201.92,1.0,200.05,202.03,197.86,162649000.0
20150203,SPY,204.84,1.0,203.0,204.85,202.55,123861500.0
20150204,SPY,204.06,1.0,203.92,205.38,203.51,132933500.0
20150205,SPY,206.12,1.0,204.86,206.3,204.77,97236260.0
20150206,SPY,205.55,1.0,206.56,207.24,204.92,125550800.0
20150209,SPY,204.63,1.0,204.77,205.64,204.135,87074270.0
20150210,SPY,206.81,1.0,205.88,207.12,204.6801,95999260.0
20150211,SPY,206.93,1.0,206.61,207.45,205.83,90268410.0
20150212,SPY,208.92,1.0,207.89,208.99,206.9727,97202820.0
20150213,SPY,209.78,1.0,209.07,209.84,208.76,93553960.0
20150217,SPY,210.11,1.0,209.4,210.32,209.1,76888670.0
20150218,SPY,210.13,1.0,209.66,210.22,209.3401,80057400.0
20150219,SPY,209.98,1.0,209.41,210.42,209.24,91364150.0
20150220,SPY,211.239,1.0,209.48,211.33,208.73,140029800.0
20150223,SPY,211.209,1.0,210.94,211.21,210.48,74250690.0
20150224,SPY,211.81,1.0,211.12,212.05,210.76,72214030.0
20150225,SPY,211.63,1.0,211.66,212.24,211.22,72874810.0
20150226,SPY,211.38,1.0,211.52,211.71,210.65,72577040.0
20150227,SPY,210.66,1.0,211.26,211.58,210.6,107946400.0
20150302,SPY,211.99,1.0,210.78,212.06,210.72,87300760.0
20150303,SPY,211.12,1.0,211.47,212.054,210.08,110141700.0
20150304,SPY,210.2301,1.0,210.4,210.49,209.06,114257600.0
20150305,SPY,210.46,1.0,210.62,210.8,209.85,76825940.0
20150306,SPY,207.5,1.0,209.42,209.94,207.1,186468600.0
20150309,SPY,208.36,1.0,207.74,208.79,207.5459,89621890.0
20150310,SPY,204.98,1.0,206.71,206.81,204.93,156656000.0
20150311,SPY,204.5,1.0,205.29,205.5,204.4,109058000.0
20150312,SPY,207.1,1.0,205.26,207.175,205.2,93451320.0
20150313,SPY,205.8272,1.0,206.77,207.9338,204.58,162353900.0
20150316,SPY,208.58,1.0,206.71,208.69,205.8641,135571800.0
20150317,SPY,207.96,1.0,207.69,208.42,206.98,94322500.0
20150318,SPY,210.46,1.0,207.39,211.27,206.62,227287200.0
20150319,SPY,209.5,1.0,209.96,210.4697,209.03,117697000.0
20150320,SPY,210.41,1.0,209.71,211.02,209.4903,177517400.0
20150323,SPY,210.0,1.0,210.42,211.11,210.0,71619060.0
20150324,SPY,208.82,1.0,209.85,210.4,208.74,76947650.0
20150325,SPY,205.76,1.0,209.07,209.35,205.71,159285600.0
20150326,SPY,205.27,1.0,204.96,206.37,204.12,152909900.0
20150327,SPY,205.74,1.0,205.13,205.95,204.9,117057900.0
20150330,SPY,208.25,1.0,206.98,208.61,206.96,95986750.0
20150331,SPY,206.43,1.0,207.26,208.1,206.36,126569200.0
20150401,SPY,205.7,1.0,206.39,206.42,204.51,137055500.0
20150402,SPY,206.435,1.0,205.62,206.98,205.4,86817710.0
20150406,SPY,207.83,1.0,205.37,208.45,205.21,113960800.0
20150407,SPY,207.28,1.0,207.855,208.76,207.24,81058840.0
20150408,SPY,207.975,1.0,207.55,208.51,207.08,89261180.0
20150409,SPY,208.9,1.0,207.78,209.18,207.19,85426740.0
20150410,SPY,210.04,1.0,209.2,210.09,208.96,72471010.0
20150413,SPY,209.09,1.0,209.87,210.63,209.03,74139030.0
20150414,SPY,209.49,1.0,208.85,209.71,208.1,74795430.0
20150415,SPY,210.43,1.0,210.05,211.04,209.95,99415800.0
20150416,SPY,210.37,1.0,210.03,210.98,209.7928,68783390.0
20150417,SPY,207.95,1.0,208.94,209.23,207.01,191012500.0
20150420,SPY,209.85,1.0,209.06,210.25,208.96,92026870.0
20150421,SPY,209.6,1.0,210.67,210.86,209.24,71355280.0
20150422,SPY,210.63,1.0,210.01,210.85,208.9,78047720.0
20150423,SPY,211.16,1.0,210.15,211.94,210.01,102247700.0
20150424,SPY,211.6499,1.0,211.66,211.97,211.11,61224640.0
20150427,SPY,210.77,1.0,212.33,212.48,210.54,79107250.0
20150428,SPY,211.44,1.0,210.74,211.5,209.3301,86758030.0
20150429,SPY,210.57,1.0,210.37,211.29,209.6,125567200.0
20150430,SPY,208.46,1.0,209.88,210.35,207.62,160666400.0
20150501,SPY,210.72,1.0,209.4,210.77,209.28,103245100.0
20150504,SPY,211.32,1.0,211.23,212.02,211.1,70813860.0
20150505,SPY,208.9,1.0,211.03,211.46,208.73,113182500.0
20150506,SPY,208.04,1.0,209.56,209.93,206.76,135438200.0
20150507,SPY,208.87,1.0,207.92,209.38,207.52,88018400.0
20150508,SPY,211.62,1.0,210.88,211.86,210.78,156207000.0
20150511,SPY,210.605,1.0,211.57,211.89,210.52,75465110.0
20150512,SPY,209.98,1.0,209.61,210.63,208.62,119647000.0
20150513,SPY,210.02,1.0,210.47,211.22,209.74,94544280.0
20150514,SPY,212.21,1.0,211.24,212.32,210.91,95825920.0
20150515,SPY,212.44,1.0,212.44,212.61,211.86,76393990.0
20150518,SPY,213.1,1.0,212.24,213.4,212.16,74382800.0
20150519,SPY,213.03,1.0,213.24,213.57,212.69,72041550.0
20150520,SPY,212.88,1.0,213.15,213.78,212.504,76542810.0
20150521,SPY,213.5,1.0,212.71,213.75,212.51,64544870.0
20150522,SPY,212.99,1.0,213.04,213.54,212.91,57367260.0
20150526,SPY,210.7,1.0,212.4,212.9089,210.2,124074500.0
20150527,SPY,212.7,1.0,211.25,212.98,210.7612,92949380.0
20150528,SPY,212.46,1.0,212.33,212.59,211.63,74855480.0
20150529,SPY,211.14,1.0,212.38,212.43,210.82,123383800.0
20150601,SPY,211.57,1.0,211.94,212.34,210.62,93171140.0
20150602,SPY,211.36,1.0,211.02,212.19,210.27,91438580.0
20150603,SPY,211.92,1.0,212.0,212.67,211.3301,87704660.0
20150604,SPY,210.1292,1.0,211.07,211.859,209.75,151747400.0
20150605,SPY,209.77,1.0,209.95,210.58,208.98,121669100.0
20150608,SPY,208.48,1.0,209.64,209.82,208.39,88866040.0
20150609,SPY,208.45,1.0,208.45,209.1,207.69,104826800.0
20150610,SPY,210.95,1.0,209.37,211.41,209.2987,133678600.0
20150611,SPY,211.63,1.0,211.48,212.09,211.2,73755850.0
20150612,SPY,210.01,1.0,210.64,211.482,209.68,135327800.0
20150615,SPY,209.11,1.0,208.64,209.45,207.79,124240100.0
20150616,SPY,210.25,1.0,208.93,210.35,208.72,85152890.0
20150617,SPY,210.59,1.0,210.59,211.32,209.36,126642800.0
20150618,SPY,212.78,1.0,211.31,213.34,210.6315,164892200.0
20150619,SPY,210.81,1.0,211.46,211.55,210.36,130219500.0
20150622,SPY,211.89,1.0,211.905,212.59,211.64,70514900.0
20150623,SPY,212.04,1.0,212.14,212.44,211.57,68053640.0
20150624,SPY,210.5,1.0,211.72,212.17,210.47,92151530.0
20150625,SPY,209.86,1.0,211.1,211.25,209.77,97026210.0
20150626,SPY,209.82,1.0,210.29,210.58,209.16,103470400.0
20150629,SPY,205.42,1.0,208.045,209.828,205.33,194187600.0
20150630,SPY,205.85,1.0,207.26,207.32,205.28,182761900.0
20150701,SPY,207.5,1.0,207.73,208.03,206.56,134195600.0
20150702,SPY,207.31,1.0,208.07,208.27,206.81,104256300.0
